DATAFLOW,LAST UPDATE,freq,indic_em,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Bulgaria,2013,65.6,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Bulgaria,2014,67.3,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Bulgaria,2015,69.6,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Bulgaria,2016,70.4,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Bulgaria,2017,74.4,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Bulgaria,2018,75.5,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Bulgaria,2019,78.3,b,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Bulgaria,2020,76.8,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Bulgaria,2021,77.5,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Bulgaria,2022,79.6,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Bulgaria,2023,79.9,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Bulgaria,2024,80.3,b,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Switzerland,2010,86.1,b,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Switzerland,2011,86.8,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Switzerland,2012,86.7,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Switzerland,2013,86.2,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Switzerland,2014,86.0,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Switzerland,2015,86.5,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Switzerland,2016,86.5,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Switzerland,2017,86.8,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Switzerland,2018,87.0,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Switzerland,2019,87.3,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Switzerland,2020,86.6,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Switzerland,2021,85.9,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Switzerland,2022,86.3,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Switzerland,2023,86.9,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Switzerland,2024,86.4,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Cyprus,2009,82.8,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Cyprus,2010,81.7,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Cyprus,2011,79.6,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Cyprus,2012,76.1,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Cyprus,2013,72.6,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Cyprus,2014,71.6,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Cyprus,2015,72.3,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Cyprus,2016,73.8,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Cyprus,2017,75.7,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Cyprus,2018,79.3,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Cyprus,2019,81.3,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Cyprus,2020,81.1,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Cyprus,2021,82.3,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Cyprus,2022,84.3,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Cyprus,2023,84.2,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Cyprus,2024,85.0,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Czechia,2009,80.2,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Czechia,2010,79.6,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Czechia,2011,79.9,b,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Czechia,2012,80.2,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Czechia,2013,81.0,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Czechia,2014,82.2,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Czechia,2015,83.0,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Czechia,2016,84.6,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Czechia,2017,86.3,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Czechia,2018,87.4,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Czechia,2019,87.7,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Czechia,2020,87.2,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Czechia,2021,87.5,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Czechia,2022,88.6,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Czechia,2023,88.4,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Czechia,2024,88.4,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Germany,2009,78.5,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Germany,2010,79.3,b,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Germany,2011,80.6,b,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Germany,2012,81.0,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Germany,2013,81.0,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Germany,2014,81.2,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Germany,2015,81.2,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Germany,2016,81.6,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Germany,2017,82.1,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Germany,2018,82.8,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Germany,2019,83.6,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Germany,2020,82.0,b,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Germany,2021,83.2,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Germany,2022,84.5,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Germany,2023,84.8,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Germany,2024,84.8,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Denmark,2009,79.1,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Denmark,2010,77.7,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Denmark,2011,78.3,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Denmark,2012,77.5,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Denmark,2013,77.5,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Denmark,2014,78.4,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Denmark,2015,79.3,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Denmark,2016,79.4,b,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Denmark,2017,79.9,b,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Denmark,2018,80.9,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Denmark,2019,81.9,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Denmark,2020,81.3,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Denmark,2021,82.4,,
